NU_ANO_CENSO,ID_MATRICULA,CO_PESSOA_FISICA,NU_DIA,NU_MES,NU_ANO,NU_IDADE_REFERENCIA,NU_IDADE,NU_DURACAO_TURMA,NU_DUR_ATIV_COMP_MESMA_REDE,NU_DUR_ATIV_COMP_OUTRAS_REDES,NU_DUR_AEE_MESMA_REDE,NU_DUR_AEE_OUTRAS_REDES,NU_DIAS_ATIVIDADE,TP_SEXO,TP_COR_RACA,TP_NACIONALIDADE,CO_PAIS_ORIGEM,CO_UF_NASC,CO_MUNICIPIO_NASC,CO_UF_END,CO_MUNICIPIO_END,TP_ZONA_RESIDENCIAL,TP_OUTRO_LOCAL_AULA,IN_TRANSPORTE_PUBLICO,TP_RESPONSAVEL_TRANSPORTE,IN_TRANSP_VANS_KOMBI,IN_TRANSP_MICRO_ONIBUS,IN_TRANSP_ONIBUS,IN_TRANSP_BICICLETA,IN_TRANSP_TR_ANIMAL,IN_TRANSP_OUTRO_VEICULO,IN_TRANSP_EMBAR_ATE5,IN_TRANSP_EMBAR_5A15,IN_TRANSP_EMBAR_15A35,IN_TRANSP_EMBAR_35,IN_TRANSP_TREM_METRO,IN_NECESSIDADE_ESPECIAL,IN_CEGUEIRA,IN_BAIXA_VISAO,IN_SURDEZ,IN_DEF_AUDITIVA,IN_SURDOCEGUEIRA,IN_DEF_FISICA,IN_DEF_INTELECTUAL,IN_DEF_MULTIPLA,IN_AUTISMO,IN_SINDROME_ASPERGER,IN_SINDROME_RETT,IN_TRANSTORNO_DI,IN_SUPERDOTACAO,IN_RECURSO_LEDOR,IN_RECURSO_TRANSCRICAO,IN_RECURSO_INTERPRETE,IN_RECURSO_LIBRAS,IN_RECURSO_LABIAL,IN_RECURSO_BRAILLE,IN_RECURSO_AMPLIADA_16,IN_RECURSO_AMPLIADA_20,IN_RECURSO_AMPLIADA_24,IN_RECURSO_NENHUM,TP_INGRESSO_FEDERAIS,TP_MEDIACAO_DIDATICO_PEDAGO,IN_ESPECIAL_EXCLUSIVA,IN_REGULAR,IN_EJA,IN_PROFISSIONALIZANTE,TP_ETAPA_ENSINO,ID_TURMA,CO_CURSO_EDUC_PROFISSIONAL,TP_UNIFICADA,TP_TIPO_TURMA,CO_ENTIDADE,CO_REGIAO,CO_MESORREGIAO,CO_MICRORREGIAO,CO_UF,CO_MUNICIPIO,CO_DISTRITO,TP_DEPENDENCIA,TP_LOCALIZACAO,TP_CATEGORIA_ESCOLA_PRIVADA,IN_CONVENIADA_PP,TP_CONVENIO_PODER_PUBLICO,IN_MANT_ESCOLA_PRIVADA_EMP,IN_MANT_ESCOLA_PRIVADA_ONG,IN_MANT_ESCOLA_PRIVADA_SIND,IN_MANT_ESCOLA_PRIVADA_SIST_S,IN_MANT_ESCOLA_PRIVADA_S_FINS,TP_REGULAMENTACAO,TP_LOCALIZACAO_DIFERENCIADA,IN_EDUCACAO_INDIGENA
2017,267227097,110815311698,28,10,2001,15,16,240,0,0,0,0,5,2,3,1,76,35,3543907,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,11122573,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227099,113384418769,13,7,2000,16,17,240,0,0,0,0,5,2,1,1,76,35,3543907,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,11122573,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227100,113686410167,5,9,2001,15,16,320,44,0,0,0,5,1,1,1,76,35,3543907,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,11122564,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227103,113308285699,30,10,2001,15,16,240,0,0,0,0,5,2,1,1,76,35,3550308,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,11122573,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227106,113533732826,24,12,1997,19,20,240,0,0,0,0,5,2,1,1,76,35,3543907,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,71,11122579,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227108,111269669833,27,11,2001,15,16,320,0,0,0,0,5,1,1,1,76,35,3543907,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,11122564,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227111,112326573101,7,8,2001,15,16,320,0,0,0,0,5,1,3,1,76,35,3543907,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,11122564,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227112,113933706830,17,11,2001,15,16,320,0,0,0,0,5,2,1,1,76,35,3543907,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,11122564,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227114,112480330787,6,9,2001,15,16,240,0,0,0,0,5,2,3,1,76,35,3516408,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,11122573,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227119,118479189567,6,6,2001,15,16,320,0,0,0,0,5,1,1,1,76,35,3539301,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,11122564,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227129,120155990020,28,10,1998,18,19,240,0,0,0,0,5,2,3,1,76,35,3543907,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,71,11122575,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227131,118574710597,20,6,1998,18,19,320,0,0,0,0,5,2,1,1,76,35,3550308,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,27,11122563,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227132,118419697108,28,9,2001,15,16,320,0,0,0,0,5,2,1,1,76,35,3533403,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,11122564,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227136,118754025604,19,11,2002,14,15,320,0,0,0,0,5,2,1,1,76,35,3519709,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,11122564,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227139,110364162405,16,1,2002,15,15,320,0,0,0,0,5,1,1,1,76,35,3543907,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,11122564,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227140,110892788100,16,1,2002,15,15,320,0,0,0,0,5,2,1,1,76,35,3543907,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,11122564,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227141,116879198014,11,6,2001,15,16,320,0,0,0,0,5,2,3,1,76,26,2611606,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,11122564,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227148,110279729340,11,11,2001,15,16,320,0,0,0,0,5,1,3,1,76,28,2800670,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,11122564,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227149,123339084083,22,11,1964,52,53,240,0,0,0,0,5,2,1,1,76,35,3543907,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,71,11122579,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227154,116832705920,29,8,2001,15,16,240,0,0,0,0,5,2,0,1,76,52,5212204,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,11122573,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227156,125330150751,7,10,1958,58,59,240,0,0,0,0,5,2,1,1,76,35,3525300,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,71,11122579,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227159,125330150913,23,7,1967,49,50,240,0,0,0,0,5,2,1,1,76,22,2205805,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,71,11122579,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227160,125330151138,21,4,1954,63,63,240,0,0,0,0,5,2,1,1,76,35,3543907,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,71,11122579,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227161,125330151308,15,11,1973,43,44,240,0,0,0,0,5,2,1,1,76,35,3543907,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,71,11122579,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227163,110614756978,29,4,2000,17,17,320,0,0,0,0,5,2,0,1,76,27,2701308,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,27,11122563,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227167,128335295386,6,6,1945,71,72,240,0,0,0,0,5,2,1,1,76,27,2707701,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,71,11122579,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227168,128160619811,28,8,1970,46,47,240,0,0,0,0,5,2,0,1,76,23,2300606,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,71,11122579,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227170,128161237580,2,12,1960,56,57,240,0,0,0,0,5,1,1,1,76,35,3543907,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,71,11122579,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227175,128161238471,3,5,1972,45,45,240,0,0,0,0,5,2,1,1,76,26,2602100,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,71,11122579,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227178,144725966958,18,4,1977,40,40,240,0,0,0,0,5,2,1,1,76,21,2105609,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,71,11122579,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227179,144725967091,18,2,1968,49,49,240,0,0,0,0,5,1,1,1,76,31,3139508,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,71,11122579,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227183,118887165849,7,2,1996,21,21,240,0,0,0,0,5,2,3,1,76,29,2914703,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,71,11122579,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227192,114784328539,10,11,2000,16,17,320,0,0,0,0,5,2,1,1,76,26,2601201,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,27,11122563,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227196,110717604321,21,4,2000,17,17,320,0,0,0,0,5,2,1,1,76,15,1506138,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,27,11122563,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227199,176160362363,22,6,2001,15,16,320,0,0,0,0,5,1,0,1,76,29,2927408,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,11122564,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227202,176160362525,15,7,1979,37,38,240,0,0,0,0,5,1,1,1,76,53,5300108,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,71,11122579,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227207,116608947274,1,1,1995,22,22,240,0,0,0,0,5,1,1,1,76,27,2709152,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,71,11122579,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227209,176160362878,10,3,2002,15,15,240,0,0,0,0,5,1,1,1,76,51,5103403,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,11122573,0,0,0,35021611,3,3506,35026,35,3543907,354390705,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227219,112850914508,27,1,1999,18,18,240,0,0,0,0,5,2,1,1,76,35,3543907,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,26,11122601,0,0,0,35021623,3,3506,35026,35,3543907,354390710,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227225,115356268792,15,2,2000,17,17,240,0,0,0,0,5,1,1,1,76,35,3510807,0,0,2,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,11122599,0,0,0,35021623,3,3506,35026,35,3543907,354390710,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227230,114201178152,21,2,2000,17,17,240,0,0,0,0,5,1,1,1,76,35,3543907,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,26,11122601,0,0,0,35021623,3,3506,35026,35,3543907,354390710,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227231,110065614983,28,3,2000,17,17,240,0,0,0,0,5,1,3,1,76,35,3543907,0,0,2,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,26,11122601,0,0,0,35021623,3,3506,35026,35,3543907,354390710,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227236,111307830225,24,7,2002,14,15,240,0,0,0,0,5,1,1,1,76,35,3545803,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,11122598,0,0,0,35021623,3,3506,35026,35,3543907,354390710,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227239,112783013990,14,9,1997,19,20,240,0,0,0,0,5,1,0,1,76,35,3543907,0,0,2,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,26,11122601,0,0,0,35021623,3,3506,35026,35,3543907,354390710,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227258,114387995601,30,11,2001,15,16,240,0,0,0,0,5,1,1,1,76,35,3543907,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,11122599,0,0,0,35021623,3,3506,35026,35,3543907,354390710,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227262,114311857607,14,7,2000,16,17,240,0,0,0,0,5,1,3,1,76,35,3543907,0,0,2,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,26,11122601,0,0,0,35021623,3,3506,35026,35,3543907,354390710,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227264,112626316708,8,4,2001,16,16,240,0,0,0,0,5,1,1,1,76,35,3549706,0,0,1,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,11122599,0,0,0,35021623,3,3506,35026,35,3543907,354390710,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227267,110665512782,10,4,2000,17,17,240,0,0,0,0,5,1,1,1,76,35,3543907,0,0,2,3,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,26,11122601,0,0,0,35021623,3,3506,35026,35,3543907,354390710,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227270,113232010414,3,2,2001,16,16,240,0,0,0,0,5,2,1,1,76,35,3543907,0,0,2,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,11122599,0,0,0,35021623,3,3506,35026,35,3543907,354390710,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227272,110363802036,10,5,2001,16,16,240,0,0,0,0,5,2,1,1,76,35,3543907,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,26,11122601,0,0,0,35021623,3,3506,35026,35,3543907,354390710,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227273,114531383078,18,9,2000,16,17,240,0,0,0,0,5,1,1,1,76,35,3543907,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,26,11122601,0,0,0,35021623,3,3506,35026,35,3543907,354390710,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227274,110816474698,22,2,2001,16,16,240,0,0,0,0,5,1,1,1,76,35,3543907,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25,11122599,0,0,0,35021623,3,3506,35026,35,3543907,354390710,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227278,113533833932,5,3,2001,16,16,240,0,0,0,0,5,1,1,1,76,35,3503307,0,0,2,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,26,11122601,0,0,0,35021623,3,3506,35026,35,3543907,354390710,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227280,110514703406,1,7,2001,15,16,240,0,0,0,0,5,1,1,1,76,35,3543907,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,26,11122601,0,0,0,35021623,3,3506,35026,35,3543907,354390710,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227283,113156488142,16,7,2001,15,16,240,0,0,0,0,5,1,1,1,76,35,3543907,0,0,2,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,26,11122601,0,0,0,35021623,3,3506,35026,35,3543907,354390710,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227291,111797672508,18,11,2000,16,17,240,0,0,0,0,5,2,1,1,76,35,3543907,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,26,11122601,0,0,0,35021623,3,3506,35026,35,3543907,354390710,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227292,110288349937,16,6,2004,12,13,320,0,0,0,0,5,1,1,1,76,35,3543907,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,20,11122587,0,0,0,35021623,3,3506,35026,35,3543907,354390710,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227293,111948792922,7,2,2004,13,13,320,0,0,0,0,5,1,3,1,76,27,2709301,0,0,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,20,11122586,0,0,0,35021623,3,3506,35026,35,3543907,354390710,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227294,112326262955,30,4,2004,13,13,320,0,0,0,0,5,2,1,1,76,35,3543907,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,20,11122587,0,0,0,35021623,3,3506,35026,35,3543907,354390710,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227296,116121209703,9,7,2004,12,13,320,0,0,0,0,5,1,1,1,76,35,3543907,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,20,11122586,0,0,0,35021623,3,3506,35026,35,3543907,354390710,2,1,0,0,0,0,0,0,0,0,1,0,0
2017,267227298,114069481957,2,9,2003,13,14,320,0,0,0,0,5,1,1,1,76,35,3543907,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,41,11122588,0,0,0,35021623,3,3506,35026,35,3543907,354390710,2,1,0,0,0,0,0,0,0,0,1,0,0
